Trips_outliers3.id
535721
535712
535672
534422
531693
531542
530669
530636
530632
529799
529705
528097
527663
526256
525921
525905
525796
525778
525525
525408
525272
525270
524193
524129
523964
523557
522337
521999
521994
521993
521990
521976
520875
519970
517790
516028
515546
515544
515054
515031
515030
514937
514920
514687
512356
511137
511022
509841
508089
507327
507320
506645
505730
505416
505321
505240
504810
504772
504579
504572
504571
504411
503867
501851
501747
501745
501632
500853
500842
500791
500358
499581
499579
498657
495038
494864
494861
494633
494555
494532
494527
494526
494524
494399
494345
494033
493993
493936
493822
493819
493619
493096
492960
492959
492788
492580
492152
491740
491739
491738
491716
489821
487886
486694
486687
486436
484612
483469
483468
483464
483459
483178
483005
482989
482978
482971
482936
482500
481125
480982
480939
480267
479203
478816
477828
477341
474046
474011
473196
473055
473054
473016
472984
472982
472975
472965
472405
472273
471806
471251
471112
471110
471100
470319
469343
468936
468931
467588
467584
467582
467456
467320
467302
467267
466809
464844
463728
463643
463639
462939
462938
462704
462666
462525
462383
462103
462102
461172
460656
459920
459794
458112
458045
457377
457366
456513
456512
456511
456481
456459
455661
455354
455349
455329
455290
454457
454392
454375
453845
453561
453407
453282
453281
453274
453272
452807
452207
452009
451992
451987
451986
451943
451492
451356
451353
451312
451242
450885
450636
450239
450007
450005
449984
449904
449624
449114
449113
448797
446599
446585
446583
446398
446394
445597
445560
445299
445014
444526
444468
444466
444308
444291
444286
444191
443907
443356
442738
442735
442575
441625
441544
441516
441515
441506
441493
441492
441451
441054
441052
440832
440831
440033
439902
439900
439188
439159
438097
437980
436065
435081
434969
434171
434168
433179
433173
433172
433169
433002
433001
